OBJECTID,location_name,elevation,longitude,latitude,geom,element,precip_year,precip_month,time_,day1,day2,day3,day4,day5,day6,day7,day8,day9,day10,day11,day12,day13,day14,day15,day16,day17,day18,day19,day20,day21,day22,day23,day24,day25,day26,day27,day28,day29,day30,day31
8998,Melkasa (IAR),1540,39.316667,8.4,point,PRECIP,2006,03,09:00,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0.4,0,8.8,12.8,0.2,0,0,0,10.9,0,0,0,0,0,4.8,11,9.3
8999,Melkasa (IAR),1540,39.316667,8.4,point,PRECIP,2006,04,09:00,0,37.2,0,10.2,13.7,18.6,0,0,0,0,0.2,0,0,0,0,0,0,0,4.8,0,0,0,0,0.4,1.2,0.2,0,4.4,3.8,0,
9000,Melkasa (IAR),1540,39.316667,8.4,point,PRECIP,2006,05,09:00,0,0,3.5,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,4.8,18.1,1,0,0,0,0,0
9001,Melkasa (IAR),1540,39.316667,8.4,point,PRECIP,2006,06,09:00,0,0,0,0,0,0,0,0,0,4.8,0,2.2,0,0,0,0,0,11.4,0,7.5,0,0,0,0,0,0,19.2,0,15.8,0,
9002,Melkasa (IAR),1540,39.316667,8.4,point,PRECIP,2006,07,09:00,0,0,3.9,0,11.5,0,45,1.4,6.6,9.9,9.5,0,17.6,0,0,0,5,15.5,1.7,4.2,7.4,14.9,6,2.5,8,0,7.9,23.8,3.3,3.8,0
9003,Melkasa (IAR),1540,39.316667,8.4,point,PRECIP,2006,08,09:00,6.7,0,6.8,0.5,11,0.2,83.8,0,0,0,0,0,0,3.2,0,0,6.2,18.3,7.8,1.1,0,48.9,0.2,10.2,3.3,1.4,0,1.6,3.4,0,2.4
9004,Melkasa (IAR),1540,39.316667,8.4,point,PRECIP,2006,09,09:00,0,0,0,7.4,22.2,0,4.7,34,0,0,8.3,7.4,31.8,13.2,0,0,0.8,0,0,0,3.7,0,3.8,0,0,0,0,1.2,0,0,
9005,Melkasa (IAR),1540,39.316667,8.4,point,PRECIP,2006,10,09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,2.9,0,0,13.1,0,0,6.5
9006,Melkasa (IAR),1540,39.316667,8.4,point,PRECIP,2006,11,09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9007,Melkasa (IAR),1540,39.316667,8.4,point,PRECIP,2006,12,09:00,0,0,13.4,7,8.5,0,3.6,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9008,Mojo,1763,39.108167,8.60533,point,PRECIP,2006,01,09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0
9009,Mojo,1763,39.108167,8.60533,point,PRECIP,2006,02,09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,10.5,14.9,4.5,0,0,0,0,0,0,0,,,
9010,Mojo,1763,39.108167,8.60533,point,PRECIP,2006,03,09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,18.5,10.1,0,0,0,0,0,0,4.3,0,0,7.5,11.6,20.5,8.2
9011,Mojo,1763,39.108167,8.60533,point,PRECIP,2006,04,09:00,3,12.4,0,1.6,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0.9,0,0,0,0,0,0,2.4,12.5,0,0,
9012,Mojo,1763,39.108167,8.60533,point,PRECIP,2006,05,09:00,0,0,4.2,0,1.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,1.8,0,0,0,0,0,0,0
9013,Mojo,1763,39.108167,8.60533,point,PRECIP,2006,06,09:00,0.9,0.2,8.5,0,0,0.8,0,2.9,0.2,0,2.5,9.3,4.6,0,0,0,5.6,9,0,18,0,0,0,12.4,0,0,14.6,0,4.5,15,
9014,Mojo,1763,39.108167,8.60533,point,PRECIP,2006,07,09:00,0,0,21,1.8,24,19.5,4.6,1.2,34.8,25,14.3,28,2,0,0,2.2,3.6,16.5,0,7.3,4.8,12,9.5,14.2,23,18.3,10.8,14,5.2,8.1,18.7
9015,Mojo,1763,39.108167,8.60533,point,PRECIP,2006,08,09:00,28.4,2.5,8.4,7,11.2,22,3.6,1.4,5,7,12.4,0,0,0,44.5,37,29.4,16.9,34,0,27.8,15,0,0.1,2.8,1.5,0,1.2,43.6,0,0
9016,Mojo,1763,39.108167,8.60533,point,PRECIP,2006,09,09:00,27.6,18,0,22.4,0,0,0,5,0,7.2,3,4.5,2.7,7.3,3.1,20.2,0,0,0,0,0,0,2.2,8.6,0,0,0,0,0,0,
9017,Mojo,1763,39.108167,8.60533,point,PRECIP,2006,10,09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,7.7,0,11.5,3.6
9018,Mojo,1763,39.108167,8.60533,point,PRECIP,2006,11,09:00,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9019,Mojo,1763,39.108167,8.60533,point,PRECIP,2006,12,09:00,1.6,1.3,3.6,4.2,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9020,Nazeret,1622,39.283333,8.55,point,PRECIP,2006,01,09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,0,0,0,0,0,0,0,0,0,0
9021,Nazeret,1622,39.283333,8.55,point,PRECIP,2006,02,09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.8,8.4,0,0.6,0,16.6,0,0,0,0,0,,,
9022,Nazeret,1622,39.283333,8.55,point,PRECIP,2006,03,09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,47,0,0,0,0,5.5,3,0,0,0,0,1.6,3.8,0.4
9023,Nazeret,1622,39.283333,8.55,point,PRECIP,2006,04,09:00,0,7.2,0,1.1,18,28.8,0,0,0,1.1,0,0,0,0,0,0,0,0,2.7,0,0,0,0,6.2,0,0,4.1,16.1,3.4,0,
